pr_id,total_commits,ai_commits,human_commits,ai_commits_percentage,total_comments,ai_comments,human_comments,ai_comments_percentage,total_reviews,ai_reviews,human_reviews,ai_reviews_percentage,time_to_merge_hours,has_related_issue,has_ai_involvement,is_merged
3269032263,13,0,13,0.0,2,1,1,50.0,0,0,0,0.0,,False,True,False
3269703997,2,0,2,0.0,3,3,0,100.0,2,2,0,100.0,,True,True,False
3269741497,3,0,3,0.0,1,0,1,0.0,0,0,0,0.0,,False,False,False
3269831635,2,0,2,0.0,3,3,0,100.0,0,0,0,0.0,,False,True,False
3269888763,10,0,10,0.0,1,1,0,100.0,1,1,0,100.0,,True,True,False
3270842985,2,0,2,0.0,0,0,0,0.0,2,0,2,0.0,,True,False,False
3271014961,30,0,30,0.0,2,2,0,100.0,0,0,0,0.0,,False,True,False
3271045504,14,0,14,0.0,4,3,1,75.0,0,0,0,0.0,,False,True,False
3271050710,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,True,False,False
3271081741,9,0,9,0.0,0,0,0,0.0,0,0,0,0.0,,True,False,False
2903936265,3,0,3,0.0,0,0,0,0.0,1,0,1,0.0,,False,False,False
2905670458,10,0,10,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
2905716327,2,0,2,0.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
2905748105,2,0,2,0.0,2,2,0,100.0,1,0,1,0.0,,False,True,False
2908771855,7,0,7,0.0,0,0,0,0.0,1,1,0,100.0,,False,True,False
2909640593,1,0,1,0.0,4,1,3,25.0,1,1,0,100.0,,False,True,False
2912546402,1,0,1,0.0,0,0,0,0.0,1,0,1,0.0,,False,False,False
2914277614,7,4,3,57.14285714285714,11,0,11,0.0,2,0,2,0.0,,True,True,False
2914376188,29,0,29,0.0,3,0,3,0.0,5,0,5,0.0,,True,False,False
2915198291,3,0,3,0.0,1,1,0,100.0,1,1,0,100.0,,False,True,False
2915204489,1,0,1,0.0,0,0,0,0.0,1,1,0,100.0,,False,True,False
2915784381,3,0,3,0.0,3,0,3,0.0,3,0,3,0.0,,False,False,False
2916677326,1,0,1,0.0,1,0,1,0.0,4,0,4,0.0,,False,False,False
2918329879,2,0,2,0.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
2920999550,5,0,5,0.0,0,0,0,0.0,3,1,2,33.33333333333333,,False,True,False
2921044123,3,2,1,66.66666666666666,5,0,5,0.0,16,1,15,6.25,,True,True,False
2922672896,14,0,14,0.0,1,0,1,0.0,0,0,0,0.0,,False,False,False
3238330931,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,True,False,False
3238444749,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,True,False,False
3238483606,2,0,2,0.0,1,0,1,0.0,0,0,0,0.0,,True,False,False
3238491477,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,True,False,False
3238626702,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,True,False,False
3240533897,3,0,3,0.0,0,0,0,0.0,1,1,0,100.0,,True,True,False
3241545126,6,1,5,16.666666666666664,0,0,0,0.0,0,0,0,0.0,,False,True,False
3241611660,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3241840766,3,0,3,0.0,1,0,1,0.0,0,0,0,0.0,,False,False,False
3241861541,4,0,4,0.0,1,1,0,100.0,4,3,1,75.0,,False,True,False
3225725945,9,0,9,0.0,7,7,0,100.0,4,4,0,100.0,,False,True,False
3225792521,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,True,False,False
3225792685,9,0,9,0.0,7,0,7,0.0,0,0,0,0.0,,False,False,False
3226043406,24,0,24,0.0,6,3,3,50.0,11,11,0,100.0,,False,True,False
3226060777,3,0,3,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3226145369,2,0,2,0.0,3,0,3,0.0,0,0,0,0.0,,False,False,False
3226401427,1,1,0,100.0,2,0,2,0.0,0,0,0,0.0,,False,True,False
3226434542,7,0,7,0.0,1,0,1,0.0,0,0,0,0.0,,False,False,False
3226475067,30,0,30,0.0,1,0,1,0.0,0,0,0,0.0,,False,False,False
3226500911,30,0,30,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3226627949,8,0,8,0.0,2,0,2,0.0,0,0,0,0.0,,False,False,False
3226645641,22,2,20,9.090909090909092,29,26,3,89.65517241379311,11,11,0,100.0,,True,True,False
3267198858,13,0,13,0.0,1,1,0,100.0,1,1,0,100.0,,True,True,False
3267602007,30,0,30,0.0,1,0,1,0.0,0,0,0,0.0,,False,False,False
3267605140,7,0,7,0.0,1,0,1,0.0,0,0,0,0.0,,False,False,False
2922676503,24,0,24,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
2925282771,2,2,0,100.0,1,0,1,0.0,3,1,2,33.33333333333333,,False,True,False
2936982220,30,0,30,0.0,2,1,1,50.0,6,0,6,0.0,,False,True,False
2959025892,1,0,1,0.0,4,1,3,25.0,1,0,1,0.0,,True,True,False
2964008111,1,0,1,0.0,2,2,0,100.0,0,0,0,0.0,,False,True,False
2964743634,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
2970665095,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
2973533797,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
2974498229,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
2974598623,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
2975165913,2,0,2,0.0,0,0,0,0.0,1,0,1,0.0,,True,False,False
2980205609,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
2985351959,1,0,1,0.0,2,2,0,100.0,0,0,0,0.0,,False,True,False
2986072834,2,0,2,0.0,1,1,0,100.0,2,0,2,0.0,,False,True,False
2986431376,1,0,1,0.0,2,2,0,100.0,0,0,0,0.0,,False,True,False
2990012909,3,0,3,0.0,0,0,0,0.0,1,0,1,0.0,,False,False,False
2997643146,14,0,14,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3007785025,4,0,4,0.0,4,4,0,100.0,1,0,1,0.0,,False,True,False
3029855439,1,0,1,0.0,1,1,0,100.0,1,1,0,100.0,,True,True,False
3037457814,1,0,1,0.0,1,0,1,0.0,1,0,1,0.0,,False,False,False
3037985682,3,0,3,0.0,3,1,2,33.33333333333333,3,1,2,33.33333333333333,,False,True,False
3047699666,1,0,1,0.0,5,5,0,100.0,10,0,10,0.0,,False,True,False
3054252195,1,0,1,0.0,0,0,0,0.0,1,0,1,0.0,,True,False,False
3057825906,5,0,5,0.0,7,6,1,85.71428571428571,4,1,3,25.0,,False,True,False
3255598859,6,0,6,0.0,1,0,1,0.0,6,3,3,50.0,,False,True,False
3256172444,1,0,1,0.0,6,1,5,16.666666666666664,15,3,12,20.0,,False,True,False
3256692785,8,0,8,0.0,5,0,5,0.0,0,0,0,0.0,,False,False,False
3257102140,13,0,13,0.0,4,0,4,0.0,2,0,2,0.0,,False,False,False
3257241051,9,0,9,0.0,2,1,1,50.0,1,1,0,100.0,,True,True,False
3257330452,3,0,3,0.0,1,0,1,0.0,0,0,0,0.0,,True,False,False
3257359947,2,0,2,0.0,1,0,1,0.0,1,0,1,0.0,,False,False,False
3258270000,4,0,4,0.0,1,0,1,0.0,0,0,0,0.0,,True,False,False
3258566467,2,0,2,0.0,9,2,7,22.22222222222222,1,0,1,0.0,,False,True,False
3190681974,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,True,False,False
3193198936,8,0,8,0.0,1,1,0,100.0,6,5,1,83.33333333333334,,False,True,False
3193248030,1,0,1,0.0,0,0,0,0.0,2,0,2,0.0,,False,False,False
3193786351,6,0,6,0.0,3,3,0,100.0,7,4,3,57.14285714285714,,False,True,False
3194442530,1,0,1,0.0,2,0,2,0.0,0,0,0,0.0,,False,False,False
3194483657,4,0,4,0.0,7,7,0,100.0,7,2,5,28.57142857142857,,False,True,False
3277239540,2,2,0,100.0,0,0,0,0.0,0,0,0,0.0,,True,True,False
3277329042,7,0,7,0.0,0,0,0,0.0,2,2,0,100.0,,False,True,False
3277570981,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3277943226,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3069923749,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3069942339,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3069944091,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3070114059,11,0,11,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3070149818,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3070160046,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
